Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
9699,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1950.0,39.671,34.16,32.315,30.611,29.0565,27.733,26.632,25.769,25.134,24.6375,24.238,23.979,23.545,22.714,21.699,20.8175,20.037,19.273,18.6285,18.0875,17.5675,17.048,16.6265,16.3725,16.223,16.08,15.948,15.9035,15.965,16.0625,16.1485,16.2415,16.202,15.92,15.4955,15.099,14.695,14.238,13.8025,13.372,12.8945,12.3825,11.841,11.2905,10.7435,10.1935,9.633,9.056,8.4715,7.879,7.2925,6.735,6.1475,5.5055,4.8665,4.2745,3.688,3.2375,3.0545,2.968,2.8805,2.829,2.759,2.6225,2.4605,2.338,2.2555,2.133,1.9255,1.664,1.407,1.154,0.959,0.8925,0.8965,0.8945,0.8925,0.8775,0.819,0.733,0.661,0.6015,0.5365,0.4675,0.3935,0.3205,0.2515,0.191,0.1485,0.1205,0.091,0.0655,0.052,0.0395,0.0235,0.0135,0.0125,0.0105,0.0075,0.005,0.0055
9700,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1951.0,45.1045,38.772,34.578,32.925,31.0685,29.323,27.799,26.564,25.713,25.2295,24.9095,24.646,24.4705,24.07,23.243,22.2235,21.3445,20.5835,19.8545,19.2485,18.7495,18.2635,17.74,17.263,16.9125,16.653,16.4185,16.2135,16.101,16.1055,16.1645,16.2265,16.277,16.1865,15.8985,15.506,15.1435,14.7575,14.305,13.874,13.448,12.973,12.4435,11.8735,11.3095,10.7655,10.223,9.662,9.082,8.502,7.916,7.332,6.764,6.1665,5.5365,4.929,4.368,3.808,3.366,3.1585,3.032,2.9005,2.798,2.6835,2.527,2.361,2.232,2.138,2.011,1.812,1.5675,1.326,1.0885,0.9035,0.8285,0.816,0.8,0.785,0.76,0.7025,0.624,0.56,0.505,0.447,0.3855,0.3215,0.26,0.2015,0.1515,0.1165,0.093,0.07,0.05,0.039,0.0285,0.0165,0.01,0.0085,0.007,0.0055,0.007
9701,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1952.0,47.6985,43.7505,38.9975,35.521,33.6895,31.6185,29.646,27.901,26.5165,25.6715,25.332,25.1855,25.058,24.9635,24.595,23.7705,22.746,21.869,21.1265,20.433,19.8655,19.4085,18.9575,18.4325,17.8985,17.4515,17.0815,16.7575,16.48,16.2975,16.2455,16.2655,16.3045,16.3115,16.171,15.8775,15.516,15.186,14.816,14.367,13.9395,13.517,13.044,12.499,11.9005,11.3265,10.787,10.2495,9.687,9.1015,8.5225,7.942,7.3605,6.7835,6.1795,5.564,4.987,4.457,3.9215,3.486,3.252,3.087,2.9155,2.769,2.6195,2.4495,2.2785,2.142,2.033,1.8945,1.7,1.4705,1.2435,1.022,0.8475,0.7675,0.74,0.712,0.685,0.652,0.5955,0.5265,0.4685,0.4185,0.3665,0.314,0.259,0.2075,0.159,0.119,0.09,0.072,0.053,0.037,0.029,0.021,0.012,0.007,0.0055,0.005,0.008
9702,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1953.0,50.1815,46.381,43.628,39.7665,36.606,34.542,32.224,30.003,28.024,26.4835,25.6385,25.4405,25.4665,25.471,25.4565,25.12,24.297,23.2665,22.3905,21.666,21.008,20.4805,20.0675,19.651,19.1235,18.534,17.9905,17.5105,17.0965,16.7445,16.4935,16.3855,16.3675,16.383,16.347,16.1565,15.857,15.524,15.2255,14.87,14.4235,13.998,13.579,13.1095,12.551,11.9275,11.343,10.8065,10.2725,9.7055,9.1115,8.532,7.9565,7.3795,6.798,6.1885,5.588,5.0425,4.54,4.0265,3.596,3.3375,3.137,2.9335,2.7515,2.573,2.389,2.212,2.0635,1.934,1.78,1.5885,1.371,1.16,0.956,0.794,0.709,0.669,0.63,0.5935,0.553,0.498,0.437,0.3855,0.3415,0.2955,0.2505,0.205,0.1625,0.1235,0.0915,0.0695,0.054,0.0395,0.0275,0.021,0.0145,0.0085,0.0045,0.0045,0.0075
9703,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1954.0,52.5925,48.8765,46.2705,44.0335,40.663,37.769,35.4465,32.8625,30.3835,28.162,26.4605,25.6115,25.553,25.7485,25.8855,25.95,25.6435,24.8205,23.7845,22.908,22.2035,21.5825,21.096,20.7265,20.3455,19.8165,19.17,18.5305,17.941,17.4345,17.011,16.691,16.5265,16.471,16.464,16.3835,16.143,15.8345,15.5295,15.2615,14.919,14.4735,14.05,13.6365,13.173,12.603,11.954,11.3585,10.8235,10.291,9.717,9.1135,8.534,7.9665,7.3975,6.813,6.198,5.613,5.0925,4.6165,4.125,3.702,3.423,3.195,2.9645,2.7515,2.544,2.344,2.1565,1.991,1.837,1.6655,1.475,1.2725,1.0785,0.8945,0.7435,0.656,0.604,0.555,0.5085,0.4615,0.409,0.3555,0.3115,0.272,0.234,0.195,0.158,0.1235,0.0935,0.0695,0.052,0.04,0.028,0.02,0.0145,0.01,0.006,0.004,0.0065
9704,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1955.0,54.77,51.2995,48.752,46.622,44.56,41.636,38.9805,36.3835,33.5255,30.7785,28.3095,26.444,25.589,25.668,26.032,26.299,26.443,26.164,25.344,24.3,23.4265,22.743,22.159,21.714,21.388,21.043,20.511,19.8095,19.0735,18.373,17.777,17.279,16.8905,16.671,16.577,16.545,16.4215,16.128,15.8105,15.5315,15.293,14.9635,14.521,14.102,13.6955,13.239,12.658,11.983,11.375,10.8395,10.3075,9.726,9.115,8.5395,7.9825,7.423,6.8345,6.214,5.6385,5.1455,4.6955,4.2295,3.817,3.5235,3.2695,3.0145,2.7695,2.53,2.31,2.106,1.9215,1.7415,1.5535,1.3655,1.18,1.004,0.8375,0.7,0.609,0.545,0.486,0.4315,0.379,0.3285,0.2825,0.245,0.212,0.178,0.1465,0.1165,0.091,0.0685,0.05,0.0375,0.0285,0.02,0.0135,0.0095,0.0065,0.0045,0.006
9705,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1956.0,56.672,53.4565,51.1545,49.024,47.081,45.159,42.6535,40.221,37.3415,34.2,31.1805,28.463,26.4305,25.568,25.782,26.3145,26.712,26.933,26.6855,25.8655,24.8175,23.9475,23.285,22.739,22.3355,22.054,21.744,21.21,20.4525,19.6205,18.81,18.1215,17.5505,17.0935,16.8155,16.6825,16.6255,16.4565,16.109,15.7815,15.5305,15.322,15.0085,14.571,14.1565,13.758,13.31,12.716,12.0125,11.39,10.8545,10.322,9.7355,9.1205,8.5505,8.0045,7.455,6.862,6.233,5.6705,5.205,4.7855,4.347,3.948,3.6405,3.362,3.081,2.799,2.524,2.2795,2.059,1.854,1.649,1.4455,1.263,1.093,0.935,0.7875,0.661,0.5665,0.4925,0.424,0.362,0.304,0.2565,0.217,0.1855,0.157,0.129,0.103,0.0815,0.0625,0.0465,0.0345,0.026,0.019,0.013,0.0085,0.006,0.0045,0.006
9706,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1957.0,58.395,55.3105,53.235,51.2805,49.295,47.4735,45.6445,43.534,41.146,38.0805,34.7295,31.486,28.568,26.418,25.583,25.928,26.5865,27.0795,27.3365,27.077,26.237,25.1835,24.3215,23.681,23.157,22.7815,22.534,22.249,21.7075,20.902,19.994,19.099,18.3485,17.724,17.2185,16.9015,16.738,16.658,16.4415,16.058,15.729,15.496,15.309,15.0085,14.582,14.1785,13.7865,13.3385,12.726,12.0005,11.3685,10.8265,10.293,9.7035,9.09,8.526,7.988,7.442,6.842,6.212,5.663,5.2205,4.822,4.405,4.014,3.6945,3.3965,3.0935,2.784,2.486,2.2255,1.993,1.7725,1.5505,1.342,1.1655,1.0105,0.867,0.734,0.616,0.52,0.4395,0.367,0.3005,0.243,0.1985,0.1645,0.1385,0.1135,0.09,0.0705,0.0545,0.0415,0.0305,0.0225,0.017,0.0125,0.008,0.0055,0.004,0.0065
9707,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1958.0,58.8605,57.025,54.996,53.207,51.326,49.4075,47.6355,45.8585,43.958,41.5725,38.4805,35.035,31.6585,28.633,26.443,25.6625,26.093,26.8075,27.322,27.536,27.207,26.3265,25.2705,24.4205,23.7855,23.2575,22.887,22.654,22.3805,21.8325,21.007,20.066,19.14,18.3725,17.735,17.2185,16.887,16.7055,16.6025,16.355,15.957,15.623,15.392,15.215,14.9285,14.5245,14.133,13.7385,13.282,12.652,11.915,11.2715,10.7195,10.183,9.596,8.9895,8.4285,7.887,7.3365,6.7335,6.1065,5.564,5.126,4.7335,4.3265,3.9425,3.6175,3.3155,3.0075,2.6925,2.3915,2.13,1.8945,1.6705,1.448,1.242,1.074,0.928,0.793,0.669,0.5575,0.465,0.3865,0.3165,0.254,0.2,0.1605,0.131,0.107,0.086,0.0665,0.051,0.039,0.029,0.021,0.0155,0.012,0.008,0.0055,0.0035,0.006
9708,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1959.0,58.104,57.6215,56.6945,54.9135,53.185,51.3375,49.442,47.6885,45.9485,44.113,41.81,38.7575,35.258,31.7905,28.699,26.5005,25.7705,26.251,26.9895,27.489,27.625,27.208,26.2855,25.23,24.3935,23.751,23.2055,22.831,22.6035,22.3345,21.789,20.96,20.009,19.0765,18.311,17.6775,17.1665,16.83,16.6305,16.504,16.2415,15.834,15.489,15.253,15.079,14.8135,14.4345,14.052,13.6505,13.179,12.5375,11.7925,11.1355,10.5715,10.0335,9.455,8.8555,8.291,7.7395,7.1825,6.579,5.9545,5.4105,4.97,4.5785,4.1815,3.804,3.485,3.1835,2.8795,2.5695,2.274,2.014,1.7815,1.562,1.3445,1.1465,0.985,0.8445,0.716,0.5995,0.496,0.41,0.3365,0.2735,0.2165,0.169,0.1335,0.1065,0.087,0.0675,0.0515,0.039,0.029,0.0215,0.015,0.0115,0.008,0.006,0.003,0.0055
9709,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1960.0,57.278,57.0945,57.381,56.6,54.8985,53.21,51.3815,49.4985,47.7565,46.049,44.273,42.052,39.0375,35.4815,31.9225,28.765,26.5575,25.8775,26.407,27.1705,27.6555,27.7135,27.2085,26.2445,25.191,24.366,23.717,23.154,22.7745,22.5525,22.2895,21.746,20.912,19.951,19.0135,18.2475,17.6195,17.1125,16.7705,16.5535,16.404,16.1255,15.7085,15.354,15.111,14.9415,14.6975,14.3415,13.9685,13.558,13.07,12.4175,11.6645,10.995,10.4195,9.881,9.3105,8.717,8.1495,7.587,7.021,6.415,5.7915,5.249,4.8085,4.422,4.035,3.6695,3.353,3.0535,2.751,2.444,2.152,1.8955,1.666,1.4505,1.242,1.052,0.898,0.765,0.6435,0.5345,0.438,0.3585,0.2915,0.234,0.1835,0.1405,0.1095,0.0875,0.0685,0.0525,0.04,0.0295,0.022,0.0155,0.011,0.008,0.0055,0.0035,0.006
9710,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1961.0,56.4865,56.4555,57.004,57.344,56.568,54.9255,53.265,51.445,49.5685,47.8335,46.1545,44.4375,42.2965,39.3185,35.705,32.055,28.83,26.6125,25.983,26.5615,27.35,27.82,27.801,27.2085,26.203,25.1515,24.339,23.6835,23.103,22.72,22.503,22.245,21.7025,20.864,19.8935,18.9505,18.1835,17.56,17.057,16.7095,16.4745,16.3015,16.006,15.5805,15.2165,14.967,14.8025,14.5765,14.246,13.8795,13.459,12.9545,12.289,11.528,10.846,10.2615,9.723,9.16,8.5735,8.0005,7.4225,6.8455,6.2355,5.618,5.08,4.6425,4.2645,3.8915,3.536,3.222,2.921,2.617,2.3125,2.0255,1.7725,1.5475,1.3405,1.1405,0.9615,0.816,0.6885,0.574,0.4725,0.384,0.3115,0.2505,0.1985,0.1535,0.1165,0.09,0.0695,0.0535,0.041,0.03,0.022,0.016,0.011,0.008,0.005,0.004,0.006
9711,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1962.0,55.733,55.8045,56.4765,57.0875,57.3625,56.5745,54.9805,53.3385,51.5215,49.647,47.9155,46.265,44.6045,42.543,39.6,35.9295,32.186,28.8935,26.667,26.087,26.715,27.5275,27.984,27.8865,27.208,26.1625,25.1115,24.3145,23.6505,23.054,22.666,22.454,22.2005,21.6585,20.815,19.8355,18.886,18.1195,17.499,17.001,16.6475,16.394,16.1965,15.8835,15.451,15.076,14.819,14.6585,14.4515,14.143,13.7835,13.35,12.827,12.15,11.382,10.691,10.0965,9.558,9.0015,8.418,7.8335,7.239,6.651,6.0435,5.4355,4.908,4.479,4.1105,3.7495,3.3995,3.085,2.7795,2.473,2.1725,1.8925,1.646,1.4305,1.2325,1.043,0.875,0.736,0.6155,0.509,0.4145,0.334,0.2675,0.2125,0.168,0.1275,0.0955,0.072,0.055,0.0415,0.031,0.022,0.0165,0.0115,0.0085,0.005,0.004,0.006
9712,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1963.0,55.0385,55.1625,55.896,56.6455,57.218,57.417,56.6065,55.0525,53.4235,51.6055,49.731,48.0025,46.377,44.7725,42.7895,39.8825,36.152,32.317,28.957,26.7215,26.191,26.8665,27.704,28.146,27.972,27.2075,26.121,25.074,24.2895,23.6185,23.0045,22.611,22.4025,22.1535,21.6115,20.764,19.7745,18.82,18.053,17.437,16.943,16.583,16.3105,16.088,15.7595,15.3165,14.9315,14.667,14.509,14.3185,14.0315,13.6745,13.2285,12.689,12.001,11.229,10.5275,9.9235,9.381,8.8265,8.242,7.6455,7.0375,6.444,5.845,5.255,4.741,4.3195,3.958,3.6025,3.2565,2.9375,2.6265,2.3205,2.028,1.7585,1.5245,1.3195,1.1305,0.9515,0.7925,0.6605,0.548,0.4485,0.3615,0.2875,0.2285,0.181,0.1405,0.105,0.078,0.0585,0.0425,0.032,0.023,0.017,0.012,0.009,0.005,0.004,0.0065
9713,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1964.0,54.354,54.564,55.3045,56.113,56.8555,57.38,57.494,56.653,55.135,53.516,51.695,49.8175,48.09,46.4895,44.9405,43.0355,40.163,36.376,32.4485,29.0205,26.7745,26.293,27.017,27.8795,28.307,28.057,27.2075,26.08,25.036,24.2645,23.5845,22.952,22.552,22.349,22.102,21.562,20.7095,19.7115,18.7505,17.983,17.3715,16.8805,16.5145,16.223,15.9765,15.6305,15.179,14.781,14.5085,14.3515,14.176,13.9075,13.5545,13.097,12.542,11.845,11.067,10.354,9.7355,9.186,8.6315,8.047,7.4445,6.828,6.237,5.651,5.078,4.576,4.158,3.7975,3.4455,3.101,2.7785,2.467,2.167,1.887,1.6325,1.4105,1.2145,1.034,0.8645,0.714,0.59,0.485,0.393,0.313,0.2475,0.1955,0.153,0.1165,0.087,0.0635,0.046,0.0335,0.0245,0.017,0.0125,0.0085,0.006,0.004,0.007
9714,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1965.0,53.4835,53.959,54.751,55.5555,56.369,57.0925,57.5625,57.585,56.71,55.2235,53.612,51.7845,49.9045,48.177,46.6005,45.107,43.281,40.4445,36.5995,32.5785,29.0815,26.8255,26.392,27.165,28.0525,28.467,28.1415,27.2065,26.039,24.9975,24.237,23.549,22.8975,22.4915,22.291,22.0485,21.509,20.652,19.6435,18.676,17.9105,17.3015,16.815,16.442,16.1335,15.862,15.499,15.036,14.625,14.3425,14.184,14.0235,13.7745,13.4275,12.9595,12.389,11.68,10.8945,10.166,9.5315,8.975,8.4235,7.8445,7.2405,6.6225,6.034,5.4595,4.9,4.404,3.9835,3.6215,3.2735,2.9325,2.6135,2.307,2.017,1.752,1.511,1.3,1.112,0.9405,0.7805,0.6385,0.522,0.425,0.3405,0.2695,0.211,0.165,0.1265,0.0965,0.07,0.051,0.036,0.0255,0.0175,0.013,0.008,0.0065,0.005,0.007
9715,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1966.0,52.153,53.1315,54.179,55.034,55.8435,56.6495,57.349,57.7585,57.684,56.7715,55.315,53.7075,51.875,49.9905,48.263,46.7125,45.2745,43.5265,40.725,36.8205,32.7055,29.1395,26.871,26.488,27.31,28.224,28.6265,28.227,27.2065,25.999,24.958,24.2105,23.5115,22.8405,22.4275,22.231,21.9915,21.4525,20.591,19.573,18.6025,17.8345,17.231,16.748,16.37,16.0415,15.7445,15.3625,14.887,14.4615,14.1665,14.009,13.8625,13.6365,13.2945,12.816,12.228,11.506,10.7105,9.9655,9.316,8.754,8.21,7.64,7.0385,6.4175,5.8305,5.2635,4.712,4.2165,3.793,3.4295,3.0875,2.757,2.445,2.146,1.868,1.618,1.3915,1.19,1.0105,0.847,0.6965,0.564,0.457,0.368,0.2925,0.2285,0.1775,0.136,0.104,0.0775,0.056,0.039,0.027,0.019,0.013,0.008,0.006,0.005,0.008
9716,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1967.0,50.322,51.7885,53.354,54.486,55.351,56.154,56.947,57.6165,57.962,57.788,56.8365,55.4065,53.804,51.9655,50.0775,48.3505,46.825,45.442,43.7715,41.0015,37.038,32.8285,29.193,26.916,26.583,27.4565,28.3985,28.7895,28.3145,27.208,25.958,24.918,24.1805,23.4725,22.782,22.362,22.169,21.9335,21.395,20.53,19.5035,18.525,17.758,17.1585,16.679,16.2935,15.944,15.6205,15.2185,14.7295,14.2895,13.9845,13.8255,13.696,13.49,13.154,12.6645,12.057,11.321,10.514,9.7535,9.0885,8.5255,7.9895,7.4305,6.832,6.207,5.6195,5.056,4.509,4.0145,3.5865,3.2235,2.8925,2.5745,2.2725,1.984,1.721,1.485,1.272,1.081,0.9095,0.7555,0.615,0.4945,0.396,0.315,0.2475,0.191,0.1465,0.111,0.0835,0.0615,0.0435,0.03,0.0205,0.0135,0.008,0.0055,0.004,0.008
9717,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1968.0,48.125,49.9015,51.9625,53.6555,54.8235,55.688,56.479,57.254,57.892,58.169,57.8955,56.902,55.499,53.9015,52.056,50.1635,48.438,46.936,45.6075,44.012,41.2755,37.2525,32.9495,29.2475,26.962,26.681,27.6055,28.5745,28.9535,28.402,27.2075,25.915,24.8765,24.1495,23.4325,22.7225,22.2965,22.1075,21.8745,21.3375,20.4665,19.4285,18.444,17.675,17.079,16.603,16.209,15.84,15.489,15.067,14.566,14.11,13.7925,13.6315,13.5175,13.333,13.0015,12.4995,11.8725,11.122,10.3045,9.528,8.8495,8.2845,7.759,7.2125,6.6165,5.987,5.3955,4.834,4.291,3.797,3.3675,3.0085,2.6915,2.391,2.1025,1.8265,1.576,1.356,1.157,0.9765,0.814,0.669,0.54,0.43,0.34,0.2675,0.207,0.159,0.1205,0.0905,0.0665,0.0485,0.034,0.023,0.0145,0.0095,0.005,0.004,0.0065
9718,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1969.0,45.8155,47.629,49.985,52.2075,53.984,55.179,56.038,56.813,57.568,58.171,58.38,58.004,56.97,55.5935,53.9995,52.1455,50.249,48.5215,47.0425,45.768,44.2495,41.547,37.466,33.0715,29.303,27.01,26.7795,27.7545,28.7505,29.1165,28.4875,27.206,25.8725,24.834,24.119,23.392,22.664,22.2305,22.044,21.8125,21.274,20.3965,19.347,18.355,17.585,16.993,16.519,16.119,15.729,15.351,14.908,14.391,13.9195,13.5875,13.4265,13.327,13.1615,12.836,12.32,11.675,10.9105,10.083,9.2905,8.6005,8.035,7.5205,6.9865,6.391,5.754,5.1585,4.598,4.0625,3.572,3.145,2.795,2.498,2.216,1.9415,1.6775,1.4405,1.2345,1.049,0.879,0.726,0.5905,0.4735,0.374,0.2925,0.227,0.174,0.1325,0.1005,0.0735,0.053,0.038,0.0265,0.017,0.011,0.0065,0.0035,0.0055
9719,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1970.0,44.391,45.228,47.5485,50.046,52.3805,54.217,55.4475,56.325,57.0795,57.8385,58.435,58.59,58.127,57.0845,55.723,54.1135,52.269,50.359,48.608,47.132,45.9155,44.4825,41.7905,37.715,33.206,29.256,27.0375,26.8945,27.841,28.8855,29.27,28.576,27.188,25.769,24.7605,24.095,23.342,22.588,22.153,21.957,21.734,21.2005,20.315,19.253,18.247,17.4725,16.8835,16.416,16.0025,15.5915,15.202,14.741,14.2105,13.7275,13.3795,13.2145,13.121,12.967,12.643,12.115,11.455,10.6755,9.8425,9.042,8.3405,7.775,7.2645,6.7335,6.1355,5.498,4.9075,4.359,3.8355,3.3565,2.9395,2.603,2.3205,2.053,1.7895,1.5355,1.31,1.117,0.944,0.7845,0.6405,0.5175,0.411,0.321,0.248,0.1895,0.144,0.109,0.0805,0.0575,0.0415,0.0295,0.02,0.0125,0.0085,0.004,0.005
9720,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1971.0,44.2525,43.8135,44.992,47.3865,49.956,52.372,54.264,55.566,56.4805,57.2355,58.0515,58.6805,58.81,58.305,57.273,55.897,54.275,52.449,50.4985,48.686,47.197,46.051,44.6865,42.0445,38.0065,33.2475,29.096,27.0655,26.9615,27.8325,28.976,29.4195,28.6515,27.0925,25.578,24.6615,24.065,23.2665,22.4875,22.0465,21.8405,21.6385,21.115,20.219,19.135,18.105,17.3215,16.7375,16.273,15.8415,15.4265,15.0455,14.572,14.0335,13.541,13.171,12.9935,12.8895,12.7345,12.411,11.8715,11.197,10.4065,9.5785,8.7735,8.0625,7.49,6.97,6.4335,5.839,5.2175,4.6485,4.1205,3.62,3.1595,2.7565,2.429,2.154,1.8935,1.638,1.394,1.18,0.998,0.835,0.6855,0.5545,0.4425,0.3475,0.2675,0.2035,0.1535,0.1145,0.0845,0.061,0.0445,0.0315,0.0215,0.014,0.009,0.0055,0.005
9721,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1972.0,44.484,43.834,43.609,44.756,47.1685,49.795,52.2755,54.2315,55.6255,56.572,57.3525,58.2475,58.9225,59.0365,58.521,57.487,56.081,54.463,52.6495,50.641,48.7485,47.252,46.1845,44.8655,42.3285,38.309,33.1955,28.92,27.1085,26.9745,27.788,29.06,29.5735,28.709,26.9405,25.354,24.565,24.0245,23.1745,22.377,21.9215,21.7125,21.537,21.0205,20.1125,18.9975,17.94,17.1455,16.5705,16.1035,15.653,15.25,14.8815,14.396,13.8535,13.3495,12.9565,12.7585,12.634,12.4755,12.1485,11.5995,10.91,10.1125,9.2925,8.4865,7.7655,7.181,6.6445,6.1025,5.52,4.925,4.3845,3.8855,3.412,2.972,2.584,2.263,1.992,1.737,1.49,1.2575,1.055,0.8825,0.7305,0.5925,0.4735,0.374,0.2895,0.2195,0.1645,0.1215,0.0885,0.0635,0.0465,0.033,0.0235,0.0145,0.0095,0.006,0.0065
9722,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1973.0,44.421,44.2325,43.7905,43.4525,44.5375,46.963,49.6425,52.1845,54.201,55.686,56.665,57.4675,58.441,59.1595,59.26,58.7305,57.6955,56.2605,54.646,52.8465,50.7815,48.8095,47.306,46.3165,45.043,42.613,38.6105,33.144,28.7455,27.152,26.988,27.7445,29.1435,29.725,28.764,26.786,25.127,24.4655,23.981,23.0795,22.2635,21.794,21.581,21.4295,20.92,19.9965,18.853,17.767,16.9615,16.395,15.924,15.455,15.0625,14.707,14.208,13.6645,13.1475,12.731,12.5115,12.365,12.2,11.869,11.311,10.6055,9.8015,8.993,8.185,7.4565,6.859,6.308,5.7625,5.1935,4.627,4.1185,3.651,3.2035,2.7865,2.414,2.1025,1.8355,1.5865,1.3495,1.13,0.939,0.778,0.6365,0.5105,0.4035,0.3145,0.24,0.18,0.1315,0.095,0.067,0.0475,0.034,0.025,0.017,0.01,0.006,0.0075
9723,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1974.0,43.522,44.214,44.33,43.792,43.31,44.33,46.763,49.4955,52.0965,54.173,55.747,56.7555,57.5805,58.6325,59.3945,59.48,58.9385,57.9035,56.438,54.829,53.044,50.9215,48.87,47.3585,46.4475,45.221,42.897,38.912,33.094,28.5705,27.1955,27.001,27.6985,29.2245,29.873,28.8155,26.628,24.897,24.3635,23.9345,22.9825,22.147,21.6625,21.4445,21.316,20.813,19.875,18.702,17.586,16.77,16.2105,15.736,15.247,14.8665,14.523,14.012,13.4655,12.936,12.4945,12.252,12.082,11.9105,11.576,11.0095,10.2905,9.483,8.6855,7.8775,7.1405,6.5315,5.9645,5.414,4.8585,4.3215,3.847,3.4125,2.9945,2.602,2.2485,1.9465,1.685,1.444,1.2165,1.0105,0.8325,0.683,0.5525,0.439,0.342,0.2635,0.1985,0.146,0.105,0.0735,0.05,0.035,0.0245,0.0185,0.0125,0.006,0.0075
9724,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1975.0,42.104,43.1475,44.328,44.469,43.806,43.178,44.1295,46.571,49.354,52.0125,54.1475,55.809,56.8475,57.694,58.823,59.6305,59.7,59.148,58.1115,56.6175,55.012,53.242,51.061,48.9295,47.411,46.579,45.399,43.1825,39.2155,33.0435,28.3945,27.2385,27.0115,27.6505,29.3015,30.0175,28.863,26.467,24.664,24.258,23.8855,22.8805,22.0255,21.5255,21.302,21.197,20.699,19.746,18.5435,17.3965,16.5695,16.017,15.539,15.032,14.661,14.33,13.807,13.2565,12.713,12.246,11.981,11.7885,11.6115,11.277,10.7025,9.9725,9.1605,8.3735,7.5655,6.818,6.195,5.6105,5.0555,4.515,4.011,3.5745,3.174,2.7895,2.424,2.09,1.7985,1.5445,1.31,1.0955,0.902,0.737,0.599,0.4805,0.377,0.291,0.221,0.165,0.12,0.084,0.0565,0.0375,0.0245,0.017,0.014,0.0095,0.0085
9725,Estimates,Singapore,,702,SGP,SG,702.0,Country/Area,920,1976.0,41.1805,41.515,43.0665,44.479,44.6195,43.83,43.054,43.9355,46.384,49.216,51.931,54.1245,55.873,56.94,57.8075,59.014,59.8645,59.92,59.355,58.319,56.7935,55.194,53.438,51.2,48.99,47.465,46.7125,45.5805,43.4695,39.519,32.9935,28.2195,27.2795,27.021,27.6,29.3775,30.1585,28.909,26.3035,24.4265,24.1485,23.8305,22.7735,21.899,21.3825,21.1545,21.072,20.5785,19.6115,18.376,17.199,16.3595,15.8145,15.3325,14.8045,14.446,14.127,13.5895,13.0355,12.478,11.9875,11.7,11.4855,11.305,10.9685,10.3885,9.645,8.8285,8.0525,7.242,6.485,5.8485,5.249,4.692,4.1715,3.704,3.3055,2.944,2.5925,2.255,1.9415,1.6615,1.4145,1.19,0.986,0.806,0.6555,0.5285,0.4195,0.327,0.25,0.1885,0.139,0.0995,0.068,0.0445,0.0275,0.017,0.0125,0.011,0.014
